AT1G15780,AT5G56150
AT2G37970,AT5G13200
AT1G25520,AT5G17860
AT3G05730,AT3G55880
AT3G55560,AT4G12070
AT1G70900,AT2G43430
AT1G35190,AT2G27190
AT3G56170,AT5G20620
AT2G37570,AT3G10300
AT3G22740,AT5G57610
AT4G25180,AT5G11060
AT1G30270,AT5G51070
AT4G10450,AT5G45775
AT1G62840,AT2G17840
AT3G11010,AT5G21070
AT3G22160,AT5G17860
AT1G72890,AT5G54940
AT1G75090,AT3G53410
AT1G77920,AT4G12070
AT2G45630,AT5G13860
AT3G03120,AT5G13180
AT1G34190,AT4G02080
AT1G45976,AT3G56310
AT1G69360,AT3G63210
AT2G02390,AT5G18660
AT1G50420,AT2G42010
AT2G17710,AT3G24740
AT1G67360,AT5G05110
AT3G09770,AT3G60030
AT1G70160,AT2G27830
AT5G41700,AT5G48810
AT1G22930,AT5G62700
AT1G21680,AT4G38240
AT1G17490,AT5G28830
AT3G44880,AT5G10770
AT5G46880,AT5G62210
AT3G09390,AT5G03455
AT1G55110,AT5G15860
AT1G06060,AT5G35460
AT4G35270,AT5G65480
AT3G25610,AT5G46760
AT3G50740,AT5G56140
AT3G03870,AT3G50060
AT1G04140,AT5G11970
AT2G14560,AT5G38430
AT1G27020,AT1G55330
AT1G62040,AT5G15400
AT4G37520,AT5G37600
AT2G46550,AT3G51890
AT1G09750,AT3G46060
AT1G54100,AT3G44880
AT1G54575,AT3G05937
AT1G23780,AT3G02740
AT1G64360,AT3G51890
AT1G76150,AT5G01800
AT3G17000,AT4G24400
AT1G15230,AT2G25060
AT4G08040,AT5G45960
AT4G13510,AT4G28390
AT1G02860,AT4G04800
AT1G60490,AT3G07730
AT2G24360,AT5G39550
AT1G52880,AT4G31170
AT2G28350,AT3G54480
AT1G22630,AT2G35960
AT3G12740,AT5G56270
AT3G07540,AT3G14130
AT1G13990,AT3G27020
AT1G62810,AT3G14130
AT1G01725,AT4G38260
AT1G04400,AT1G43700
AT2G31510,AT5G45130
AT4G00955,AT4G23140
AT4G03420,AT4G26455
AT4G00955,AT5G07830
AT1G04400,AT4G28310
AT2G22660,AT4G24990
AT5G18130,AT5G47860
AT1G50570,AT2G17420
AT3G26170,AT5G17700
AT4G27830,AT5G01520
AT3G03440,AT5G47860
AT3G20910,AT5G59420
AT3G60030,AT4G17840
AT1G10940,AT2G39000
AT1G64950,AT2G14890
AT4G02740,AT4G27745
AT3G28050,AT5G26600
AT4G03210,AT5G04920
AT1G07640,AT3G23540
AT1G15780,AT3G24740
AT1G06060,AT3G46060
AT1G60490,AT4G01610
AT1G64360,AT3G22790
AT3G22120,AT5G35460
AT3G24740,AT3G61200
AT3G48890,AT4G33910
AT1G17530,AT2G29550
AT3G05730,AT5G40240
AT3G50910,AT4G39955
AT1G21680,AT4G28390
AT1G23780,AT2G02760
AT1G59700,AT5G61760
AT1G44770,AT5G63620
AT3G22380,AT5G07220
AT1G57820,AT3G59700
AT2G14720,AT5G03240
AT3G61960,AT4G22920
AT1G70900,AT5G61640
AT3G17810,AT3G45010
AT2G18170,AT5G37600
AT1G21410,AT1G54575
AT2G37760,AT5G46250
AT1G21410,AT5G47860
AT1G54575,AT2G47270
AT1G62040,AT5G49570
AT1G45976,AT4G27745
AT3G01470,AT4G17840
AT3G26180,AT4G17830
AT3G02460,AT5G46250
AT3G50500,AT5G63030
AT1G62040,AT5G07470
AT1G71190,AT3G07730
AT3G61080,AT4G23300
AT1G22040,AT4G33910
AT1G57820,AT4G01290
AT5G24380,AT5G25520
AT4G12910,AT5G17380
AT4G04470,AT5G07470
AT1G20650,AT4G34980
AT5G04850,AT5G60360
AT1G65720,AT3G01470
AT1G19680,AT1G33050
AT4G22010,AT5G46880
AT3G17840,AT4G16760
AT1G69530,AT3G15518
AT2G41220,AT3G06210
AT1G64950,AT3G56310
AT3G19990,AT4G02050
AT3G62750,AT5G02180
AT1G74280,AT4G31860
AT1G12810,AT1G13960
AT1G71130,AT3G53410
AT4G27745,AT5G55220
AT1G04400,AT1G21770
AT5G42560,AT5G48360
AT2G02760,AT4G18670
AT3G07870,AT3G60190
AT1G01725,AT1G29970
AT5G47140,AT5G47860
AT1G04400,AT1G75410
AT1G30090,AT2G38800
AT2G42890,AT5G14940
AT2G43850,AT5G07830
AT3G23920,AT3G60690
AT3G57680,AT4G33040
AT1G77920,AT4G22920
AT3G23280,AT5G22000
AT4G13180,AT5G25980
AT1G55265,AT4G23010
AT5G04850,AT5G14940
AT3G54620,AT4G27745
AT1G12970,AT5G15230
AT5G14940,AT5G26240
AT2G38170,AT5G22940
AT1G27020,AT4G38540
AT1G62710,AT4G27745
AT2G37970,AT5G51070
AT5G22880,AT5G54250
AT1G07040,AT3G21790
AT1G18720,AT1G62040
AT1G51200,AT1G78670
AT5G19875,AT5G40720
AT1G06400,AT3G06170
AT4G29010,AT5G23490
AT1G19680,AT5G61060
AT1G55850,AT3G61530
AT2G43430,AT5G55860
AT1G79520,AT4G24220
AT2G39050,AT5G49570
AT4G35750,AT4G37450
AT3G19710,AT5G58670
AT5G02880,AT5G25540
AT2G35680,AT2G38170
AT3G14100,AT5G01010
AT3G17810,AT5G37600
AT2G39050,AT3G12800
AT1G33110,AT4G32850
AT4G03030,AT5G23400
AT1G53570,AT4G24990
AT1G20225,AT1G77710
AT3G29330,AT5G62000
AT1G12810,AT4G29010
AT3G01470,AT5G53030
AT3G13910,AT4G12420
AT1G26800,AT5G58570
AT1G56700,AT3G51660
AT1G67810,AT4G18970
AT2G22840,AT2G39330
AT3G03440,AT5G45130
AT1G18720,AT1G30090
AT1G43700,AT3G14100
AT4G30270,AT4G38540
AT1G60730,AT5G55860
AT1G48430,AT3G57260
AT1G31820,AT5G14780
AT5G56150,AT5G61500
AT1G50420,AT4G27745
AT2G38710,AT4G17790
AT3G43230,AT5G47430
AT3G60690,AT5G64430
AT2G23120,AT4G04800
AT1G32870,AT1G62840
AT2G21140,AT5G41590
AT2G29550,AT4G37520
AT5G27150,AT5G56150
AT3G51630,AT5G15400
AT2G15830,AT4G37180
AT2G33250,AT4G31820
AT3G46450,AT5G05230
AT4G10955,AT5G15780
AT4G34890,AT4G35860
AT1G15400,AT4G05190
AT1G54115,AT4G29160
AT3G03440,AT3G51660
AT4G29210,AT5G15970
AT4G23130,AT5G15850
AT1G27320,AT3G03470
AT3G23810,AT5G26340
AT3G46060,AT5G22300
AT4G16760,AT5G25540
AT3G19550,AT5G06370
AT1G29400,AT1G57820
AT1G45976,AT2G19350
AT1G56050,AT4G12290
AT1G30500,AT1G76590
AT1G13990,AT5G64430
AT1G50420,AT2G15230
AT4G15490,AT4G31920
AT1G05680,AT1G23440
AT2G31510,AT3G56200
AT4G16760,AT4G18580
AT5G38240,AT5G41560
AT1G17530,AT2G27190
AT1G02860,AT2G15830
AT3G60640,AT5G54940
AT1G65820,AT1G76920
AT1G71190,AT3G48780
AT2G01250,AT4G18100
AT1G26620,AT5G17700
AT2G17630,AT5G08280
AT4G19040,AT5G44790
AT3G50500,AT4G34230
AT1G10500,AT3G45010
AT1G73980,AT1G79520
AT1G44100,AT1G44170
AT1G01820,AT5G03630
AT1G02305,AT2G38800
AT2G31510,AT4G19860
AT3G03120,AT4G24220
AT1G05060,AT2G04880
AT4G24690,AT5G13320
AT1G64142,AT1G73680
AT2G27420,AT3G62070
AT1G17080,AT5G25540
AT1G51550,AT4G23800
AT4G29110,AT5G60900
AT1G02730,AT2G46550
AT1G47960,AT3G24200
AT1G65820,AT2G27402
AT4G35750,AT5G55480
AT1G71080,AT5G21020
AT3G51660,AT4G27830
AT3G12740,AT4G37520
AT1G72120,AT3G19820
AT2G05990,AT4G19700
AT3G28100,AT3G52150
AT1G23330,AT5G41990
AT3G51130,AT5G38710
AT1G54100,AT3G20910
AT2G33150,AT5G58350
AT4G27040,AT5G23460
AT1G21920,AT1G72970
AT1G33050,AT4G19420
AT4G16210,AT5G02880
AT1G68300,AT4G25640
AT1G04860,AT1G76920
AT3G15580,AT5G45130
AT1G01900,AT1G80180
AT3G60640,AT5G63905
AT1G43700,AT4G38460
AT3G62330,AT4G11960
AT1G54100,AT3G03870
AT1G66920,AT2G37130
AT1G71950,AT3G03440
AT1G21550,AT1G73680
AT5G20620,AT5G41410
AT1G34060,AT3G07870
AT2G38800,AT5G20620
AT2G15570,AT5G39590
AT4G01290,AT4G09830
AT5G47050,AT5G50230
AT1G76920,AT4G33910
AT1G16590,AT5G45500
AT1G72830,AT1G73680
AT4G23010,AT5G11970
AT2G24180,AT4G13920
AT2G41220,AT5G05760
AT1G64950,AT5G54080
AT1G24575,AT4G24400
AT4G33210,AT5G17700
AT2G29120,AT3G03520
AT3G48780,AT4G04800
AT2G33330,AT3G25610
AT3G26170,AT3G50830
AT1G05840,AT5G55970
AT1G56280,AT3G23280
AT1G15125,AT3G09010
AT3G60190,AT4G24290
AT2G42890,AT5G44790
AT3G04350,AT4G24690
AT3G12110,AT4G28780
AT1G01360,AT2G45980
AT1G47960,AT2G32260
AT1G15310,AT2G24180
AT1G47960,AT4G08930
AT3G24740,AT4G33040
AT2G29990,AT4G12070
AT2G24180,AT3G13910
AT4G30610,AT5G02890
AT2G30440,AT3G49490
AT4G33540,AT5G18120
AT1G71190,AT4G30960
AT3G51860,AT4G33210
AT1G04860,AT5G63905
AT1G07640,AT3G54480
AT4G27745,AT4G31330
AT2G36800,AT4G12420
AT3G09770,AT4G39925
AT1G64950,AT5G53030
AT1G22630,AT5G16400
AT3G15580,AT3G22380
AT3G26170,AT3G57770
AT1G02730,AT1G34300
AT1G44100,AT3G22740
AT1G53580,AT5G46180
AT1G70810,AT2G47710
AT3G23540,AT3G26100
AT5G46250,AT5G46280
AT3G01100,AT3G25585
AT1G31820,AT1G70900
AT2G04032,AT2G19180
AT1G07620,AT4G25900
AT5G45130,AT5G63905
AT1G45976,AT4G21980
AT1G20696,AT3G51730
AT2G02390,AT5G53730
AT1G01650,AT2G41220
AT2G05630,AT5G13180
AT1G21080,AT2G32700
AT1G01240,AT5G53030
AT1G53570,AT4G16760
AT3G49780,AT5G33290
AT4G20330,AT5G17380
AT1G67900,AT1G68530
AT1G60490,AT4G27745
AT1G16240,AT1G79590
AT1G60440,AT2G44100
AT1G09910,AT1G56600
AT2G25450,AT5G58950
AT2G26740,AT5G60360
AT3G04350,AT5G45130
AT3G04930,AT4G24990
AT3G26590,AT5G03240
AT2G04240,AT5G42300
AT4G03030,AT4G23800
AT1G18270,AT4G15530
AT1G68300,AT5G18110
AT1G53570,AT3G02740
AT4G38360,AT5G04920
AT1G17170,AT5G38240
AT4G31080,AT5G42090
AT1G70160,AT5G35690
AT5G52450,AT5G60460
AT2G37970,AT5G18110
AT1G04440,AT1G65000
AT1G61620,AT2G27190
AT1G21400,AT3G43230
AT3G01720,AT5G11600
AT1G44820,AT2G44140
AT1G51200,AT4G29210
AT2G04880,AT5G63030
AT3G18770,AT5G47790
AT4G22750,AT5G61640
AT3G05937,AT5G25900
AT3G02730,AT4G22570
AT3G49010,AT5G59850
AT1G49670,AT2G26740
AT1G76920,AT5G07470
AT3G13672,AT4G05590
AT3G04040,AT4G19640
AT1G14430,AT4G08040
AT5G16750,AT5G27120
AT1G07230,AT5G01880
AT2G07798,AT2G48000
AT1G79520,AT5G16570
AT5G42110,AT5G63140
AT1G65520,AT5G56270
AT5G51070,AT5G53330
AT4G16190,AT5G38430
AT1G04440,AT4G16144
AT1G21410,AT1G33970
AT2G31510,AT5G63905
AT1G29700,AT3G01690
AT1G35190,AT2G36800
AT2G45510,AT5G60020
AT3G51000,AT5G04750
AT4G13010,AT5G47560
AT1G67810,AT5G51560
AT1G10140,AT2G25625
AT1G17080,AT1G27320
AT2G26230,AT3G14270
AT3G55070,AT5G18630
AT1G11910,AT5G63030
AT1G67360,AT2G30250
AT1G73980,AT3G12740
AT1G75410,AT5G14680
AT1G67810,AT5G55970
AT3G15510,AT5G24380
AT1G12810,AT2G36800
AT1G73680,AT4G14990
AT1G01730,AT4G14800
AT3G12580,AT5G17860
AT1G10500,AT4G13530
AT1G27980,AT4G26060
AT1G04780,AT3G12740
AT1G34300,AT1G62810
AT3G07560,AT4G12300
AT4G20110,AT4G31840
AT5G47560,AT5G66160
AT5G48490,AT5G62550
AT2G35060,AT5G64430
AT1G05840,AT5G01370
AT4G22260,AT5G07220
AT2G02760,AT2G39000
AT1G54100,AT4G16210
AT1G13470,AT1G74280
AT4G02740,AT5G44790
AT1G58235,AT4G23880
AT1G65820,AT3G16650
AT1G04800,AT2G36026
AT1G71130,AT4G32940
AT3G10250,AT5G51070
AT5G15230,AT5G44030
AT3G28080,AT4G16990
AT3G22550,AT4G08470
AT1G07230,AT4G32150
AT5G17610,AT5G46260
AT2G25070,AT4G27740
AT5G03200,AT5G64170
AT1G03950,AT1G04440
AT3G44990,AT4G31800
AT3G26170,AT4G30270
AT3G26590,AT5G39550
AT2G16850,AT3G14130
AT2G05990,AT5G05230
AT3G63200,AT5G44030
AT2G45980,AT5G46280
AT3G17250,AT4G27780
AT1G72830,AT2G29550
AT1G01725,AT1G21550
AT2G32700,AT4G24990
AT3G48890,AT4G25640
AT2G29990,AT4G36210
AT1G15880,AT3G07560
AT1G03950,AT1G28520
AT1G71190,AT3G01100
AT1G79270,AT4G33565
AT4G01290,AT4G22330
AT1G27320,AT3G13810
AT3G09870,AT5G07030
AT3G04040,AT5G53350
AT1G23310,AT5G66590
AT2G39450,AT5G66590
AT1G07370,AT5G46280
AT3G19010,AT3G22160
AT2G30250,AT3G26380
AT2G33150,AT5G05760
AT1G67360,AT3G05690
AT4G37310,AT5G29000
AT1G02860,AT4G27780
AT5G41990,AT5G45130
AT1G06400,AT2G35680
AT1G69450,AT3G03870
AT1G67940,AT4G18930
AT3G23540,AT3G27110
AT3G49780,AT3G60640
AT1G33270,AT5G45130
AT1G64360,AT1G74210
AT2G39270,AT2G45980
AT3G05730,AT5G25980
AT1G62840,AT3G17770
AT2G02080,AT2G35810
AT1G75410,AT3G19420
AT1G27320,AT5G62700
AT3G43440,AT4G24220
AT1G12970,AT5G64430
AT1G15880,AT1G73950
AT2G17840,AT3G01400
AT4G29160,AT5G07470
AT2G47130,AT3G11010
AT4G29160,AT4G31920
AT1G01730,AT3G51630
AT3G60640,AT5G17860
AT3G03440,AT4G01610
AT1G21080,AT5G03470
AT1G14400,AT5G35460
AT1G28580,AT1G67360
AT1G62810,AT2G36220
AT1G05470,AT2G27830
AT2G24360,AT4G03420
AT3G22380,AT4G30270
AT3G47480,AT4G22330
AT4G24220,AT5G54080
AT1G28520,AT3G12800
AT1G71190,AT5G51170
AT2G04240,AT5G17700
AT3G10420,AT3G14270
AT4G24990,AT5G61530
AT4G20110,AT5G64170
AT1G60490,AT5G39590
AT4G15530,AT4G37880
AT1G54340,AT5G61530
AT3G14620,AT5G11670
AT1G05570,AT4G29190
AT1G50420,AT4G33040
AT3G13810,AT4G31170
AT2G24180,AT4G26060
AT1G16510,AT2G44290
AT1G25450,AT3G50060
AT1G54340,AT5G58730
AT1G65190,AT1G75100
AT3G06170,AT3G52240
AT2G47600,AT5G49900
AT3G61960,AT5G56270
AT1G04440,AT3G54480
AT4G02715,AT5G05460
AT2G39970,AT5G49890
AT1G71190,AT2G35940
AT1G07230,AT5G24210
AT1G79270,AT3G54560
AT5G25140,AT5G49015
AT1G20450,AT1G65820
AT1G20696,AT3G20910
AT2G41870,AT5G43150
AT3G01470,AT3G43440
AT1G01725,AT3G51860
AT5G59700,AT5G64180
AT1G26440,AT2G25450
AT4G16144,AT5G42560
AT3G51130,AT5G18640
AT3G11410,AT5G29000
AT3G12740,AT4G05590
AT2G16720,AT2G46550
AT1G05835,AT1G19660
AT1G14250,AT5G62700
AT1G10940,AT1G56280
AT3G54820,AT5G07030
AT1G71190,AT4G27410
AT1G15230,AT1G76180
AT1G21400,AT3G49780
AT2G32260,AT4G26160
AT1G22930,AT5G27150
AT1G65820,AT2G31350
AT1G67360,AT5G41350
AT2G41220,AT3G27020
AT1G07370,AT2G45980
AT1G28580,AT3G51890
AT1G13390,AT4G33040
AT2G35940,AT4G16760
AT3G56190,AT5G46260
AT1G51405,AT2G33850
AT4G15490,AT5G39030
AT4G36180,AT5G52120
AT1G13960,AT3G23540
AT3G62020,AT5G44030
AT1G04780,AT1G54340
AT1G77450,AT5G59420
AT1G32230,AT1G57820
AT1G77920,AT5G39030
AT1G60730,AT4G36210
AT3G51730,AT4G19860
AT1G35420,AT2G16380
AT2G33330,AT3G19290
AT1G15100,AT2G37970
AT1G73950,AT5G10190
AT1G79590,AT2G02360
AT1G11545,AT2G04780
AT1G20693,AT1G29970
AT1G60490,AT5G61820
AT1G14340,AT3G53410
AT2G36800,AT5G41990
AT1G47128,AT4G27745
AT4G37880,AT5G49900
AT1G04780,AT5G25350
AT3G53120,AT5G49570
AT4G37310,AT5G62680
AT2G40900,AT3G48320
AT4G19040,AT5G27350
AT1G71040,AT5G02620
AT1G03380,AT5G35560
AT5G20910,AT5G42560
AT1G71890,AT4G08040
AT1G09390,AT3G06145
AT1G22160,AT3G61530
AT1G53030,AT1G75410
AT2G31510,AT4G34230
AT3G09770,AT5G42300
AT3G45010,AT5G57610
AT1G21000,AT4G08540
AT1G34190,AT4G01290
AT1G68300,AT4G30750
AT1G80180,AT5G21020
AT3G03440,AT4G00550
AT5G39610,AT5G47050
AT2G30140,AT5G53120
AT1G01900,AT3G52060
AT2G01540,AT4G16210
AT2G04880,AT3G20770
AT1G14400,AT3G62330
AT2G22660,AT5G04920
AT3G45620,AT4G26060
AT4G02740,AT5G26040
AT5G13810,AT5G58350
AT4G26980,AT5G55860
AT1G24575,AT3G53120
AT2G04050,AT3G55880
AT2G22660,AT3G06170
AT3G17840,AT3G25610
AT1G17170,AT3G60690
AT3G14595,AT5G43780
AT2G24360,AT5G36220
AT2G01650,AT2G37770
AT4G39870,AT5G58920
AT1G68740,AT5G26040
AT1G23330,AT3G45010
AT4G30750,AT5G44790
AT3G13470,AT4G38260
AT1G01360,AT5G35460
AT4G30960,AT5G61820
AT1G29970,AT1G60490
AT1G71130,AT2G45980
AT4G18670,AT4G28390
AT1G23140,AT1G54115
AT4G27830,AT5G67245
AT1G21920,AT4G30270
AT3G54290,AT4G35580
AT1G18270,AT4G16790
AT3G27670,AT4G14990
AT1G04440,AT5G39590
AT2G04880,AT3G46060
AT2G42010,AT5G14940
AT2G42790,AT4G24990
AT1G78290,AT5G26240
AT3G19550,AT5G03210
AT1G28580,AT4G01290
AT3G56310,AT4G05590
AT2G34720,AT5G64020
AT3G27110,AT5G02880
AT1G13960,AT5G08280
AT4G39925,AT5G13180
AT5G16000,AT5G44790
AT1G29970,AT5G22300
AT1G10865,AT3G14620
AT1G67940,AT2G05840
AT2G46550,AT4G27745
AT2G35940,AT4G23010
AT3G27820,AT5G27280
AT3G52710,AT4G01480
AT3G56310,AT5G18110
AT1G20693,AT4G35580
AT4G34230,AT5G07220
AT3G48200,AT4G23300
AT1G33970,AT5G61820
AT1G64970,AT3G45600
AT1G70160,AT1G75410
AT2G45980,AT5G61530
AT2G32680,AT5G21070
AT3G04350,AT5G04850
AT2G24360,AT3G27960
AT3G22120,AT3G51830
AT3G46000,AT5G18630
AT1G62840,AT3G61890
AT2G24180,AT2G31510
AT1G47960,AT1G77450
AT1G52890,AT2G39050
AT1G35190,AT3G14830
AT1G23310,AT1G29700
AT2G25625,AT3G60690
AT4G35750,AT5G37070
AT3G05690,AT4G22330
AT1G77920,AT4G12290
AT1G01730,AT3G04350
AT1G12970,AT5G51560
AT2G31510,AT5G13810
AT3G51890,AT3G60690
AT5G27930,AT5G51750
AT1G21760,AT1G43700
AT1G50480,AT5G11610
AT1G20696,AT3G27670
AT4G21580,AT5G18660
AT3G11880,AT4G26450
AT1G71950,AT5G62700
AT1G54575,AT5G41990
AT3G09320,AT3G27020
AT1G54115,AT3G55470
AT4G25900,AT5G61820
AT4G16790,AT5G04850
AT3G60300,AT4G17570
AT1G01060,AT1G65790
AT3G09390,AT5G66750
AT1G02860,AT2G15310
AT1G15740,AT2G45980
AT1G77450,AT3G56370
AT4G13920,AT5G28830
AT1G65820,AT4G05530
AT1G18720,AT3G54620
AT2G05630,AT3G14280
AT1G69450,AT3G54560
AT1G52890,AT4G27780
AT3G44880,AT5G46180
AT1G76460,AT5G25140
AT1G45145,AT5G02020
AT4G38540,AT5G47140
AT1G27980,AT4G20330
AT4G38260,AT5G23490
AT1G61620,AT4G26060
AT1G13650,AT2G17290
AT3G03470,AT5G55970
AT1G16890,AT5G54940
AT2G07798,AT2G29120
AT3G07700,AT5G57610
AT2G28210,AT5G45960
AT3G07320,AT4G29210
AT1G22850,AT3G10940
AT2G30440,AT3G02110
AT2G45980,AT4G19860
AT3G20500,AT3G27670
AT4G13920,AT4G36210
AT1G20225,AT5G35460
AT2G39270,AT5G01520
AT1G70810,AT3G61200
AT3G19010,AT4G25640
AT1G07620,AT1G75400
AT1G16240,AT2G39000
AT1G05060,AT1G09750
AT1G55675,AT5G41700
AT1G58030,AT1G70690
AT4G20110,AT5G51170
AT1G21770,AT1G52880
AT3G26600,AT5G09440
AT2G25060,AT5G02020
AT4G38860,AT5G66590
AT3G03520,AT5G03200
AT5G47560,AT5G64250
AT3G04040,AT4G27780
AT3G26170,AT3G49490
AT3G50910,AT4G27780
AT5G42300,AT5G60360
AT1G30270,AT5G38710
AT1G28190,AT4G15260
AT1G47960,AT2G41700
AT3G10912,AT4G33565
AT5G18660,AT5G40240
AT4G16190,AT5G41350
AT1G59700,AT5G49015
AT5G27320,AT5G61520
AT1G72830,AT3G23280
AT5G51070,AT5G58350
AT1G04860,AT5G03240
AT1G33110,AT3G26180
AT3G13910,AT5G17000
AT1G13990,AT1G33270
AT1G02305,AT1G29970
AT1G06780,AT3G12580
AT1G01725,AT1G54115
AT1G15570,AT5G35740
AT1G76460,AT4G10100
AT2G18170,AT4G12290
AT1G10140,AT5G46760
AT1G60490,AT1G69490
AT1G16890,AT4G24220
AT1G13360,AT1G47128
AT2G35680,AT5G18120
AT3G09770,AT5G51070
AT4G16144,AT5G24320
AT3G17810,AT4G27020
AT3G53410,AT5G23400
AT2G19180,AT2G22660
AT4G18580,AT5G18660
AT4G27740,AT5G65390
AT5G08280,AT5G62700
AT4G13180,AT4G31860
AT3G27020,AT4G39925
AT3G17810,AT3G60640
AT4G14020,AT5G57610
AT4G19040,AT5G56190
AT1G44770,AT5G60360
AT1G64360,AT5G18120
AT1G78670,AT5G54760
AT1G56700,AT3G47420
AT3G57770,AT5G59420
AT4G31840,AT5G40720
AT3G13810,AT5G01370
AT2G37150,AT2G44040
AT3G51430,AT4G16210
AT1G29160,AT1G64780
AT1G05060,AT1G20693
AT4G02740,AT5G26600
AT1G18330,AT1G72930
AT1G64230,AT5G03200
AT2G28840,AT4G11360
AT4G02050,AT4G15540
AT4G38240,AT5G49015
AT1G07620,AT4G21580
AT1G12970,AT4G25900
AT1G43700,AT2G14890
AT1G77000,AT5G45380
AT3G51130,AT5G27150
AT1G70160,AT3G06210
AT5G20620,AT5G46180
AT1G27320,AT4G37520
AT1G54575,AT1G72120
AT1G56700,AT3G57770
AT4G23800,AT4G24290
AT3G04040,AT3G23540
AT1G15780,AT5G54940
AT1G15100,AT4G21580
AT2G26230,AT4G22240
AT1G53580,AT5G64370
AT1G65980,AT5G23460
AT1G10865,AT5G10190
AT2G15230,AT5G46760
AT1G52910,AT5G27320
AT4G39955,AT5G53120
AT3G57680,AT5G64552
AT1G13360,AT3G11410
AT3G56200,AT5G64552
AT1G01820,AT1G17530
AT1G51760,AT4G21980
AT2G20920,AT5G01820
AT2G33330,AT5G15400
AT3G25610,AT5G61530
AT2G39270,AT3G55470
AT1G61620,AT4G36195
AT5G14640,AT5G15400
AT1G09200,AT4G24690
AT1G74280,AT1G80180
AT1G28190,AT3G22600
AT3G19270,AT5G40720
AT3G43440,AT4G34890
AT1G32790,AT4G38460
AT3G14280,AT5G40240
AT1G09240,AT1G21410
AT3G55070,AT5G63850
AT1G76150,AT5G25540
AT1G01360,AT2G43540
AT3G55560,AT5G46760
AT3G06880,AT4G20940
AT1G69450,AT3G09770
AT3G10770,AT4G37450
AT3G12040,AT4G32940
AT4G36210,AT5G04750
AT1G18250,AT4G05190
AT1G50420,AT3G12800
AT3G17840,AT4G30960
AT3G10300,AT4G32940
AT5G27600,AT5G35690
AT1G71190,AT4G18210
AT1G22330,AT5G40240
AT3G52240,AT4G31840
AT1G02860,AT3G24740
AT1G54130,AT3G28100
AT2G02760,AT4G20410
AT2G04410,AT5G48810
AT5G01520,AT5G04850
AT2G18600,AT3G54620
AT1G16590,AT5G56140
AT3G26170,AT3G53190
AT1G04800,AT5G45960
AT2G26230,AT4G27830
AT1G02860,AT5G10770
AT1G13390,AT3G08860
AT3G54290,AT5G41410
AT1G75400,AT4G16190
AT1G01725,AT5G59420
AT1G55850,AT4G32150
AT1G18270,AT4G24220
AT2G15230,AT5G47430
AT2G45980,AT3G42660
AT1G54575,AT2G35940
AT3G07540,AT3G56200
AT3G07540,AT5G55860
AT5G02020,AT5G10610
AT3G06170,AT4G29160
AT1G53030,AT5G64020
AT1G64142,AT2G30250
AT2G40900,AT5G35460
AT3G48680,AT4G19880
AT3G49490,AT5G53330
AT5G27150,AT5G38710
AT1G12970,AT4G30270
AT1G76150,AT4G14020
AT3G09030,AT3G23280
AT3G23600,AT5G63030
AT3G08860,AT4G12730
AT2G23560,AT2G41705
AT1G21400,AT3G20770
AT1G22040,AT5G23400
AT2G26740,AT3G61960
AT2G30790,AT3G06145
AT3G22790,AT5G03390
AT1G21920,AT4G14990
AT4G38260,AT5G07220
AT5G11680,AT5G61500
AT3G08690,AT4G25180
AT5G46760,AT5G63620
AT1G73680,AT3G22160
AT3G55560,AT4G05530
AT1G47128,AT3G59950
AT1G64360,AT2G13820
AT3G60300,AT5G01880
AT1G68300,AT3G14130
AT4G23140,AT5G22290
AT4G23060,AT5G02180
AT2G30250,AT3G51890
AT3G16510,AT5G38210
AT3G09390,AT5G19860
AT1G22330,AT1G72830
AT1G32230,AT4G26160
AT1G56280,AT3G28540
AT2G31820,AT3G19290
AT2G41700,AT5G49570
AT1G20225,AT4G02740
AT2G25625,AT5G11110
AT4G19380,AT5G22940
AT1G11910,AT5G61500
AT1G73680,AT2G31350
AT2G39000,AT4G28310
AT1G76150,AT5G56190
AT1G24020,AT3G21230
AT1G05680,AT3G55470
AT3G07700,AT5G05110
AT1G28960,AT3G15580
AT5G07470,AT5G37600
AT1G10500,AT1G18470
AT2G42010,AT5G35690
AT3G23280,AT5G26340
AT2G26740,AT3G51730
AT4G11360,AT5G01370
AT1G70160,AT2G43540
AT4G20110,AT4G22330
AT1G21410,AT3G56200
AT2G15570,AT3G04930
AT2G26800,AT5G64370
AT1G13390,AT1G58030
AT5G40240,AT5G64552
AT3G23920,AT4G24400
AT4G25640,AT4G39090
AT3G17790,AT4G01610
AT1G15310,AT2G42010
AT2G42890,AT5G58350
AT1G64950,AT5G35690
AT2G14890,AT5G17610
AT2G30440,AT4G31840
AT3G17650,AT5G40690
AT1G53570,AT4G20330
AT1G71190,AT5G44790
AT3G12740,AT5G19875
AT3G26580,AT3G51250
AT2G02760,AT5G54760
AT1G79270,AT2G38800
AT1G70900,AT4G29160
AT3G46060,AT4G33565
AT2G31350,AT3G26170
AT3G27960,AT4G14770
AT1G65820,AT5G37070
AT1G31280,AT5G48360
AT1G15890,AT5G62000
AT1G17080,AT2G43540
AT1G11910,AT1G77450
AT1G17080,AT4G02080
AT1G02100,AT2G24360
AT1G64950,AT1G74410
AT2G01540,AT3G60690
AT1G67360,AT2G41700
AT4G15530,AT4G22740
AT1G13390,AT2G45470
AT2G41900,AT5G07830
AT3G15510,AT3G55830
